,sum_tx_ether,avg_tx_gas_cost,tx_date
153,1109595.6870460855,0.00046117395706668247,2018-06-03
154,2020020.204224003,0.00048026146977476927,2018-06-04
155,2063615.8034313624,0.00043443085555882493,2018-06-05
156,2221649.275483452,0.0008688463771977151,2018-06-06
157,2135223.5505804387,0.0004149929948507962,2018-06-07
158,2312978.125404918,0.00041828348436231624,2018-06-08
159,1182150.4801832556,0.0003580970059634351,2018-06-09
160,1793955.276986883,0.0003327987063226056,2018-06-10
161,2169991.7634247267,0.00038189207089889184,2018-06-11
162,2971009.4391938164,0.0003778647754937288,2018-06-12
163,4094425.732877754,0.0003708979727745115,2018-06-13
164,4071114.560149168,0.0004033047497135639,2018-06-14
165,3583592.874791645,0.0004938942375682258,2018-06-15
166,1560524.4422626235,0.0005423265624312357,2018-06-16
167,1180547.8486641634,0.0003024965683992167,2018-06-17
168,1587545.3118285285,0.0003152455553817165,2018-06-18
169,1898783.8409539012,0.0003779509165295604,2018-06-19
170,2069299.2105864154,0.00038872438221101415,2018-06-20
171,1858688.6457281688,0.00036181212001920045,2018-06-21
172,2399174.06859589,0.0013137424773312053,2018-06-22
173,1286333.0579292525,0.0004378520779716338,2018-06-23
174,1961037.7643059792,0.000794699842830651,2018-06-24
175,2341214.47527322,0.00043320193870221294,2018-06-25
176,1938246.5028383231,0.00033154272754321485,2018-06-26
177,1929459.7906681506,0.000362008689468821,2018-06-27
178,1798527.4578292007,0.0003165990790447472,2018-06-28
179,2164499.224145838,0.0003283280545006728,2018-06-29
180,1241162.0228109842,0.001705763630850609,2018-06-30
181,1003347.2394196375,0.004506376537175601,2018-07-01
182,1415994.6055093831,0.006426325639054018,2018-07-02
183,1798984.7390079177,0.0023024657377157323,2018-07-03
184,1538092.4437413884,0.0015046681975323716,2018-07-04
185,1647151.9656526016,0.0028788596659281127,2018-07-05
186,1577459.377584108,0.002783118039565888,2018-07-06
187,1113998.6735272012,0.0031351672872549623,2018-07-07
188,1266990.5462047316,0.00128994835333308,2018-07-08
189,1746033.2323999826,0.0007151465637552165,2018-07-09
190,1909398.1365593318,0.0005849875046146233,2018-07-10
191,1421665.008123359,0.0005168447598000553,2018-07-11
192,1301796.7017498452,0.001373558567241984,2018-07-12
193,1244802.6900742543,0.0010831979418654354,2018-07-13
194,928250.9189194402,0.0019417524710659793,2018-07-14
195,791323.1082008149,0.0021411708486159305,2018-07-15
196,1725691.4064534826,0.000511433527650543,2018-07-16
197,1782185.5209908935,0.0004988555665915878,2018-07-17
198,2032264.9886003924,0.0004118894227204945,2018-07-18
199,1656943.3132597972,0.00035924751416464655,2018-07-19
200,1761749.8132939262,0.0005005784189313105,2018-07-20
201,1080940.2363360727,0.0006086030119715417,2018-07-21
202,1035506.8363569607,0.00039103928495876864,2018-07-22
203,1632071.247802619,0.0005051933942894448,2018-07-23
204,1728484.8495333921,0.00046632581940184224,2018-07-24
205,1523545.5796294888,0.0003965970464052534,2018-07-25
206,1234900.751108013,0.0003427932609494984,2018-07-26
207,1356770.7480297114,0.0003332471678156945,2018-07-27
208,792645.6394084353,0.0007090587084955647,2018-07-28
209,766821.1370787069,0.0003305059567683103,2018-07-29
210,1554060.6421197187,0.0003464487519582149,2018-07-30
211,2837677.134430963,0.0003320041767372981,2018-07-31
212,1512552.9518137525,0.0014742465774433408,2018-08-01
213,1585631.317525183,0.0003330366658363371,2018-08-02
214,1317535.9067271873,0.0003131910920219032,2018-08-03
215,946521.5226663583,0.0007238632185844027,2018-08-04
216,887528.1907426645,0.00032449161052143304,2018-08-05
217,1221141.7421909077,0.0006128414179416528,2018-08-06
218,1372541.1583596177,0.0025118364937610767,2018-08-07
219,2058751.8699583726,0.00504877330702225,2018-08-08
220,1607235.7250569998,0.004581585330245392,2018-08-09
221,1819595.7488341648,0.002608367650929394,2018-08-10
222,1656558.3284378147,0.0006701503488890197,2018-08-11
223,1009420.4502907837,0.0004445308483700112,2018-08-12
224,2489661.325265755,0.000511441893162579,2018-08-13
225,3136526.810819981,0.0005415162535975416,2018-08-14
226,2328488.805085554,0.0006882944075715431,2018-08-15
227,1540880.8446385178,0.00043125568071847266,2018-08-16
228,1860578.0608428405,0.003341633462242275,2018-08-17
229,1111406.2305872284,0.000644935747927,2018-08-18
230,785272.3145962235,0.0005519886995778653,2018-08-19
231,1453448.9228267248,0.00046818372612984207,2018-08-20
232,1467232.4942632024,0.0005000513190994767,2018-08-21
233,1735422.5838519072,0.001392755687210371,2018-08-22
234,1463916.7905130326,0.000917312293290903,2018-08-23
235,1423857.80379155,0.002071271948389205,2018-08-24
236,1077313.1051843087,0.0003946909790273804,2018-08-25
237,980030.6700909517,0.0020399531977905064,2018-08-26
238,1612675.0572393932,0.0004518247493118587,2018-08-27
239,1449743.5315573202,0.0004071815054157249,2018-08-28
240,1561166.9607487966,0.0008721972157484796,2018-08-29
241,1426028.9797303695,0.0005184908628065936,2018-08-30
242,1500925.0687943366,0.00045360348434926817,2018-08-31
243,1142641.1211013822,0.00033363120801473725,2018-09-01
244,912104.0429009906,0.00034169892038444664,2018-09-02
245,1790236.9616663572,0.0003502580089993923,2018-09-03
246,2918734.2416746425,0.0006112608648037696,2018-09-04
247,2463406.5810985407,0.0003504658204123185,2018-09-05
248,3020667.830882867,0.0005621107266614214,2018-09-06
249,2559647.801044294,0.0005927573568882716,2018-09-07
250,2110334.2386268442,0.000504169347916831,2018-09-08
251,2172238.809608497,0.0005179680914503346,2018-09-09
252,2460886.5855941237,0.0004883315862546883,2018-09-10
253,2484099.0875639403,0.0005934810065262843,2018-09-11
254,3772395.436258251,0.0005626719402545232,2018-09-12
255,2339540.5507187764,0.0006288512065137856,2018-09-13
256,2134112.896111133,0.0003962477478488173,2018-09-14
257,1437221.6566816163,0.00048625714501928475,2018-09-15
258,1217107.381757709,0.0004277597751864511,2018-09-16
259,1943796.8555702714,0.0003966955355723011,2018-09-17
260,1815890.4675769072,0.0008814060288963569,2018-09-18
261,1548309.4081131152,0.0006456084990622834,2018-09-19
262,1887881.1194448906,0.0005447858570460046,2018-09-20
263,2910686.3519293037,0.0006277433082805902,2018-09-21
264,1568153.982410364,0.00043000696461684964,2018-09-22
265,1381864.8712838027,0.00040446641703770735,2018-09-23
266,1883629.0385116623,0.0011238941735725962,2018-09-24
267,1878313.554630591,0.0005467308534182927,2018-09-25
268,1841325.4157602144,0.00046838870522713686,2018-09-26
269,1662875.520791384,0.0004766412332336542,2018-09-27
270,1688099.9997707792,0.0005058215525567572,2018-09-28
271,1425933.3054453682,0.0006386312985879696,2018-09-29
272,1349440.8874532052,0.0004794761419694669,2018-09-30
273,1250586.5322712983,0.0005747761085082443,2018-10-01
274,1094088.8552488573,0.0006525178567304588,2018-10-02
275,1598390.925110135,0.00045555906210632255,2018-10-03
276,1596886.1256598386,0.0004097579117941105,2018-10-04
277,1478498.7643305454,0.0003938998033274141,2018-10-05
278,1061077.9269823974,0.0002609304581905212,2018-10-06
279,973958.6709759963,0.0003712782197178084,2018-10-07
280,1625678.4175759023,0.00041279779885054866,2018-10-08
281,1419623.2095084186,0.00039478390637258533,2018-10-09
282,1484197.664462856,0.0005410858212337373,2018-10-10
283,3085185.6882424685,0.0005042187164361836,2018-10-11
284,2016377.3625460507,0.0011246260167494162,2018-10-12
285,1191358.0269037504,0.00041180174906118135,2018-10-13
286,1153127.2152265965,0.0004044685888448846,2018-10-14
287,3346774.8304857025,0.0004529618275543138,2018-10-15
288,2242139.8617641125,0.0004044544699629821,2018-10-16
289,1916272.6685419257,0.0004301238385847322,2018-10-17
290,2347733.4663200458,0.00037593617195632787,2018-10-18
291,1670200.8469735784,0.000436537962373572,2018-10-19
292,1434573.5856264348,0.00044641242733357384,2018-10-20
293,1962448.1066555197,0.0004102791104967361,2018-10-21
294,1592193.6762676274,0.0004075275534430912,2018-10-22
295,1709878.6801235375,0.00043965838801872284,2018-10-23
296,1638427.7713497477,0.00046696862362091425,2018-10-24
297,2207403.866321715,0.0005343526614901752,2018-10-25
298,1724670.4545282584,0.0005130449651992809,2018-10-26
299,993952.3658361698,0.0004449795567076496,2018-10-27
300,1013632.3098172015,0.00040325580608554124,2018-10-28
301,1982524.3746938687,0.00041944415432036025,2018-10-29
302,1665965.823083952,0.0004378746579757018,2018-10-30
303,1742099.0552253297,0.000418324413450109,2018-10-31
304,1619089.7096753442,0.00043541944030138795,2018-11-01
305,1882151.630387044,0.00045054908675274877,2018-11-02
306,1092229.4663072652,0.0005184913080216811,2018-11-03
307,1522538.6219530273,0.0003972484003713082,2018-11-04
308,2354912.4982257565,0.0005089619966035885,2018-11-05
309,1863394.4868097384,0.0005332863425345998,2018-11-06
310,2126640.6133614993,0.0005053672941566122,2018-11-07
311,1722831.1685694542,0.000543604864577373,2018-11-08
312,1655027.054654415,0.0004328757412318202,2018-11-09
313,1106363.5392344804,0.0003497120379026025,2018-11-10
314,1118458.1802603744,0.00031698695003111205,2018-11-11
315,1863768.197242773,0.0003831067905797837,2018-11-12
316,1700654.127228799,0.0003841702837546484,2018-11-13
317,2979440.8074940084,0.00045257870051956025,2018-11-14
318,3155809.6018109084,0.0004756760093683891,2018-11-15
319,2233943.0111454395,0.0004260560899085829,2018-11-16
320,1394074.1806866385,0.00035399829043466103,2018-11-17
321,1895516.6590815329,0.0004217470146403378,2018-11-18
322,4822871.115312277,0.0004208861040370311,2018-11-19
323,5629747.928127312,0.000470861354755997,2018-11-20
324,3815790.5428748545,0.0004388635155220193,2018-11-21
325,2620268.637315237,0.00039776125746944106,2018-11-22
326,3035150.6201556353,0.00042610204419168675,2018-11-23
327,2258025.8156838133,0.0004456180177971548,2018-11-24
328,3950108.55623226,0.0004317744430310018,2018-11-25
329,3414750.4218573538,0.00042868366175750254,2018-11-26
330,2841258.9488881617,0.0003990594255137199,2018-11-27
331,3358433.24493434,0.0004725614602335328,2018-11-28
332,3619016.422867662,0.000527449683382157,2018-11-29
333,17336105.922182716,0.0008212174981439794,2018-11-30
334,15481581.906791598,0.0005332119753525361,2018-12-01
335,1410779.4528113515,0.00047309557970555335,2018-12-02
336,2273182.630785115,0.0005204920799998802,2018-12-03
337,2261378.293333779,0.0005219890096348492,2018-12-04
338,2878127.043555039,0.0005464641796613108,2018-12-05
339,3807164.975998991,0.0004917159653908987,2018-12-06
340,4886997.455896211,0.00048105209217761075,2018-12-07
341,2693389.8926526303,0.00037992082834568074,2018-12-08
342,2360042.863941394,0.00037843976832721527,2018-12-09
343,2494300.5058017117,0.0004442820786216311,2018-12-10
344,2563058.095154549,0.00045720218577373627,2018-12-11
345,2328818.9804105144,0.0004771243437842694,2018-12-12
346,2988486.109230015,0.0005578462789217165,2018-12-13
347,2698912.806358095,0.0009368640739879211,2018-12-14
348,1822043.9995320146,0.0004331529356315431,2018-12-15
349,1772785.6890888321,0.0004146876804373572,2018-12-16
350,3451065.9100119146,0.0004881463149197653,2018-12-17
351,3221973.3473251094,0.0012689631342876306,2018-12-18
352,4340374.6893008975,0.00045691921035568775,2018-12-19
353,4379656.137019293,0.00046082898985774177,2018-12-20
354,4478637.085384697,0.00045937908213558565,2018-12-21
355,2104760.433445581,0.0004051209426120403,2018-12-22
356,2962613.009131108,0.00039530108813209676,2018-12-23
357,3919667.807309515,0.0004831597195310393,2018-12-24
358,2415073.351668764,0.0005595020610737726,2018-12-25
359,2141078.3878427404,0.0008902391209774731,2018-12-26
360,2828756.738378002,0.0003903018806288529,2018-12-27
361,2981190.11188037,0.00038669896805218685,2018-12-28
362,3777652.953832206,0.0003590268513655769,2018-12-29
363,1622768.9062314294,0.0013413894331203212,2018-12-30
364,2097090.8746114394,0.0003950907886480497,2018-12-31
365,1663008.6309786988,0.00048273272890636266,2019-01-01
366,2741692.088433913,0.0004090194214105192,2019-01-02
367,2495876.126620891,0.00038635239013637076,2019-01-03
368,3821786.077474957,0.0004373292263907989,2019-01-04
369,4173538.698794065,0.00041723701740992126,2019-01-05
370,2404336.1305419668,0.0004036677313469265,2019-01-06
371,2624641.0979649653,0.0003870123312583737,2019-01-07
372,2341499.4899161677,0.00040034084692942915,2019-01-08
373,2193457.1780638094,0.00038223209606350246,2019-01-09
374,3152249.338718094,0.00044802119744517983,2019-01-10
375,3883985.728651773,0.00041053471161912425,2019-01-11
376,1485316.1981420752,0.0003598239937141868,2019-01-12
377,1773086.7728591424,0.0003841636398294042,2019-01-13
378,3457587.506601852,0.0008240702772794918,2019-01-14
379,2383354.456126322,0.000548687679179042,2019-01-15
380,2648041.076377721,0.0007485097810576031,2019-01-16
381,2156824.2885552035,0.0004291704905047725,2019-01-17
382,1767159.1837801812,0.00044668854241050534,2019-01-18
383,1458261.0499950554,0.0005164357548718956,2019-01-19
384,1719460.6130692,0.00039340489943788623,2019-01-20
385,1834048.6607651748,0.0004580280545424797,2019-01-21
386,1836071.6183309138,0.0007474212654557265,2019-01-22
387,1974562.1545798893,0.00040044628200915935,2019-01-23
388,2375642.7125613424,0.00044335598714330507,2019-01-24
389,1964057.0044804912,0.00041335209558091105,2019-01-25
390,1287581.1003507008,0.000368264316151886,2019-01-26
391,1864970.8900875102,0.0003555632495921002,2019-01-27
392,3217573.2627573796,0.0004370374593247836,2019-01-28
393,2281214.4198377207,0.0003687075242122798,2019-01-29
394,2367772.8422238966,0.0004083708060314699,2019-01-30
395,2353614.9990500812,0.0004258547267915535,2019-01-31
396,1953642.0374842272,0.0004617258334452413,2019-02-01
397,1216172.6353409032,0.00039374098305628694,2019-02-02
398,1297860.704077654,0.000363889604327962,2019-02-03
399,992220.4738301263,0.00036993679787816064,2019-02-04
400,986119.5466827769,0.0004253533471802214,2019-02-05
401,1755273.4437599292,0.00038318293941088576,2019-02-06
402,1445896.5369569224,0.0004624526500531853,2019-02-07
403,2150613.1056255316,0.0004146749686187914,2019-02-08
404,1146922.026013645,0.00042005018141490663,2019-02-09
405,1447512.9538017442,0.00041065565731811834,2019-02-10
406,1909251.6861278515,0.0004309536608382679,2019-02-11
407,1538173.3631194374,0.00043702845111556917,2019-02-12
408,1796929.265130749,0.0004416684205792343,2019-02-13
409,1666289.4357234593,0.0007263447422083052,2019-02-14
410,1586601.4112288996,0.0005116502079360566,2019-02-15
411,1078756.5354760925,0.00047790309060031925,2019-02-16
412,1752403.6520145745,0.00048013191267034654,2019-02-17
413,3002570.3638962773,0.0005236979542495398,2019-02-18
414,2764040.1849381705,0.016420760209503577,2019-02-19
415,2220467.490776365,0.0004976451127924062,2019-02-20
416,2139959.9292612397,0.0004998232702162948,2019-02-21
417,2109987.103539749,0.00048128178611882375,2019-02-22
418,1530079.3001467402,0.00045797016185336386,2019-02-23
419,2865943.3393330206,0.0005301510568937547,2019-02-24
420,3684235.8932707435,0.0005633236934403788,2019-02-25
421,1881715.1610816885,0.0005789146277461671,2019-02-26
422,2920489.7267279783,0.0005222106766432164,2019-02-27
423,2344784.660587192,0.000600208014174353,2019-02-28
424,1854707.6319668966,0.00041184524672095875,2019-03-01
425,1485317.2235116996,0.0003998452868521007,2019-03-02
426,1697357.8848767069,0.00041617320411034645,2019-03-03
427,2509138.356973468,0.0004427212955357673,2019-03-04
428,2330491.6340802014,0.0004450594497936215,2019-03-05
429,2187662.113305526,0.0004530909858488884,2019-03-06
430,2122936.4490545136,0.0004494881654524375,2019-03-07
431,2406164.108439974,0.00044420939525905974,2019-03-08
432,1822797.5672444627,0.0003972665217409686,2019-03-09
433,1718829.7079657563,0.0004119004480965404,2019-03-10
434,2468746.532239328,0.0004419315788898363,2019-03-11
435,2363895.784727181,0.0004108488512590972,2019-03-12
436,2061711.1988510126,0.0004021682699699534,2019-03-13
437,2282259.2004169235,0.00037304019106188755,2019-03-14
438,2185804.120412693,0.00037407966472335734,2019-03-15
439,1923937.6366779048,0.0003818234858504894,2019-03-16
440,1748631.6038625797,0.0005569635420486466,2019-03-17
441,2588744.175174615,0.00853017697240256,2019-03-18
442,1897725.6567016798,0.00044489770079403503,2019-03-19
443,2883903.797340902,0.00043529311614291734,2019-03-20
444,2482419.852894595,0.0006283193278370882,2019-03-21
445,2074158.4024595213,0.00047163575455963486,2019-03-22
446,2560722.764750212,0.0004415101592155294,2019-03-23
447,1773236.5440010123,0.00043510651820821987,2019-03-24
448,2854635.1510534612,0.00044461454189741596,2019-03-25
449,2544803.4752529776,0.0004987122245849276,2019-03-26
450,2294762.44341899,0.0005577419876868196,2019-03-27
451,2329108.6285340693,0.0004714663770223385,2019-03-28
452,2580762.573331594,0.0005812989807241204,2019-03-29
453,2518819.6498184004,0.0004481253737330464,2019-03-30
454,2143627.929857279,0.0004351899431834973,2019-03-31
455,2442700.528010929,0.00043877592640240707,2019-04-01
456,4101162.972265502,0.00045871822743107695,2019-04-02
457,4156186.48134302,0.0005112776471944821,2019-04-03
458,2903378.459537319,0.00048209942818863266,2019-04-04
459,2689652.4021355393,0.00039300802564822955,2019-04-05
460,1866839.7868600772,0.00038045141543413476,2019-04-06
461,2403248.748803303,0.00039409572316521707,2019-04-07
462,3791235.0059795487,0.0004451641096569175,2019-04-08
463,3350141.5280562476,0.0004062692290451947,2019-04-09
464,2845016.5708612707,0.0005403445610649768,2019-04-10
465,2939592.4371852186,0.00040232592559610343,2019-04-11
466,2513702.819949959,0.00039349500550240154,2019-04-12
467,1548673.054455826,0.0003728864149386091,2019-04-13
468,1729231.545899519,0.0003507556564796665,2019-04-14
469,2551621.19242812,0.0003441576803414211,2019-04-15
470,2216358.2955594887,0.0003804445945999416,2019-04-16
471,2226678.1327381944,0.00040137583528439735,2019-04-17
472,2631097.309342739,0.00042564897167627534,2019-04-18
473,2304901.0827660994,0.00035356398220751507,2019-04-19
474,1876202.8264033874,0.0002881970508288714,2019-04-20
475,2005420.6549801612,0.00030451048043839997,2019-04-21
476,2403650.3296654704,0.0003422651985833132,2019-04-22
477,2743571.0675980463,0.00037545718607584505,2019-04-23
478,3474017.9948909986,0.00039014302070237956,2019-04-24
479,3154835.162597392,0.00033731825454725916,2019-04-25
480,4522744.433673971,0.00042589778244681394,2019-04-26
481,1913234.9640685206,0.00035004863462371566,2019-04-27
482,2329010.2432105974,0.00034430215924248275,2019-04-28
483,3077766.18442171,0.0003476220068567497,2019-04-29
484,2962548.8097217204,0.0003697021769263091,2019-04-30
485,2615886.6793446434,0.0003255701207037787,2019-05-01
486,2100680.863233114,0.0017382408498057315,2019-05-02
487,2526933.0989941554,0.0003707330218738708,2019-05-03
488,1981858.5175436223,0.0003526809651562123,2019-05-04
489,1861505.9810039862,0.0003448141753035444,2019-05-05
490,2995312.8689683783,0.00036593763440886956,2019-05-06
491,3382862.6182155,0.00038085959385771354,2019-05-07
492,3126573.068229628,0.00036603441811654914,2019-05-08
493,2830078.2805607454,0.000327886986077686,2019-05-09
494,2851505.979058333,0.00033521056365883934,2019-05-10
495,4494546.622998966,0.0003172008912328855,2019-05-11
496,2859391.406157516,0.000307048300315465,2019-05-12
497,3829161.6801347053,0.0003870624173115752,2019-05-13
498,3487397.5875196164,0.0003501895278668793,2019-05-14
499,4363351.331140283,0.00040802222615225146,2019-05-15
500,7022734.826369703,0.0005376118576695112,2019-05-16
501,4602147.535753445,0.00048690660941712533,2019-05-17
502,2279299.7931986884,0.00040780416583428765,2019-05-18
503,2380898.1716340897,0.00036534338274815534,2019-05-19
504,3151750.6945953825,0.0004062145770158387,2019-05-20
505,2834930.538287488,0.00033887069787569605,2019-05-21
506,2866230.0851479406,0.0004226376081735292,2019-05-22
507,3079755.1830642438,0.00038488300276506577,2019-05-23
508,2479094.4427982713,0.0003921908411235027,2019-05-24
509,1859754.975022379,0.0003398729638019078,2019-05-25
510,2432828.3424912714,0.0003198708267030226,2019-05-26
511,3198832.9946885547,0.00044536410551114004,2019-05-27
512,2556471.6753631085,0.00039310575351898276,2019-05-28
513,3758124.6456510345,0.0004027358431520986,2019-05-29
514,3647095.492075375,0.00048290429388414633,2019-05-30
515,3457103.452865236,0.0004939913622542377,2019-05-31
516,1863635.1061115523,0.0004436160932317419,2019-06-01
517,1585976.770764118,0.00029236014941016634,2019-06-02
518,2874119.3619347913,0.0003452477104418143,2019-06-03
519,3280047.687465179,0.0003842989806145898,2019-06-04
520,3421032.6593626942,0.00043936353172451556,2019-06-05
521,2036131.2347463851,0.00037485106887393736,2019-06-06
522,2041021.474175391,0.0003620729689593333,2019-06-07
523,1263633.642732096,0.0004718611176498796,2019-06-08
524,1802595.8962389117,0.0003006071165791015,2019-06-09
525,2490976.8734467914,0.000503266397256343,2019-06-10
526,2195947.8813606156,0.0003468199151100972,2019-06-11
527,2444993.6489959736,0.00025079369491719445,2019-06-12
528,2722365.238680616,0.00035778701669239365,2019-06-13
529,2721889.717771084,0.00035945656567530865,2019-06-14
530,2479319.1810055175,0.0003890640358028449,2019-06-15
531,2300910.3369301124,0.00026836703476940425,2019-06-16
532,2340317.9052848527,0.0004269293046436179,2019-06-17
533,2863624.276323094,0.00040339515288153303,2019-06-18
534,2993138.983729267,0.00038751381578726936,2019-06-19
535,2339758.5210089623,0.00046721502564108565,2019-06-20
536,3023948.365220105,0.0003328615465736699,2019-06-21
537,2814915.0478314394,0.0003489612948789643,2019-06-22
538,2137418.351444936,0.0003355767039507981,2019-06-23
539,2521781.893387367,0.0003851471473508027,2019-06-24
540,2875415.773351712,0.0004699767111685926,2019-06-25
541,3718839.855702917,0.0004795097914127934,2019-06-26
542,3655119.942976598,0.0005731202028984867,2019-06-27
543,2687500.6341882935,0.00045754360444319177,2019-06-28
544,2562684.8600758463,0.00042072065264495286,2019-06-29
545,1963987.1992009813,0.000436198645746981,2019-06-30
546,2442539.0602876153,0.0005017547682445537,2019-07-01
547,2304761.327619741,0.0004143814530922053,2019-07-02
548,2063766.9127475328,0.00040193718476572984,2019-07-03
549,1741811.3010577552,0.00034882259883779146,2019-07-04
550,1630853.5370653167,0.00039238333570061076,2019-07-05
551,1142832.7528792503,0.0003565916645964306,2019-07-06
552,1430862.8274529881,0.00030119239500926183,2019-07-07
553,1771678.4962451125,0.00036811419637212495,2019-07-08
554,4252155.801171789,0.0003419856079394115,2019-07-09
555,2477672.5732276747,0.00032264094078279776,2019-07-10
556,3719547.881399376,0.00046860938457156176,2019-07-11
557,1853217.0854255212,0.00045531076065929006,2019-07-12
558,1033609.5037932661,0.0003608898057483958,2019-07-13
559,2195953.3580264463,0.00039447030782072085,2019-07-14
560,3035771.433756052,0.0004271413310674504,2019-07-15
561,2544972.3490888043,0.0006291872219983349,2019-07-16
562,2780133.316544137,0.0005441923332600504,2019-07-17
563,2392696.792567439,0.00037615942671281476,2019-07-18
564,1976275.6041538687,0.0004751168824153401,2019-07-19
565,1377413.4086680254,0.0003408182271851543,2019-07-20
566,1108227.095205122,0.00033964331956562596,2019-07-21
567,1641721.2240591494,0.00032894585218391927,2019-07-22
568,1564392.8156948274,0.00036710380597789795,2019-07-23
569,1562278.6162112614,0.000502411777762087,2019-07-24
570,1650833.4658044705,0.000485900281069931,2019-07-25
571,2544670.7845764747,0.0003847106457280996,2019-07-26
572,1150365.0954010482,0.00035943042599395023,2019-07-27
573,975064.5314231003,0.00030702162026963073,2019-07-28
574,1711702.777183336,0.0003707216342153544,2019-07-29
575,1716651.9025641386,0.00039974555645421904,2019-07-30
576,1673623.1860119768,0.0004166953377354106,2019-07-31
577,2909963.117581304,0.0005506141028791292,2019-08-01
578,1914727.1622779493,0.00040535979494677496,2019-08-02
579,1254866.2928819498,0.0004690034098199813,2019-08-03
580,968281.3741419128,0.0003254787051121322,2019-08-04
581,2824779.0295726773,0.00033586921298122297,2019-08-05
582,2271186.7583757737,0.00035907783274974906,2019-08-06
583,1775317.0343159428,0.00034953721367595315,2019-08-07
584,2153530.260981973,0.00037405854639193254,2019-08-08
585,1864858.3225586964,0.0003651948607420181,2019-08-09
586,1368314.977905834,0.00032907145767175857,2019-08-10
587,1185616.7708312708,0.0002964522708262934,2019-08-11
588,1514058.761001276,0.00032801164280237374,2019-08-12
589,1646347.2395597678,0.000689512115530716,2019-08-13
590,2268637.0386121357,0.0003507565267350966,2019-08-14
591,2606083.5182840107,0.0004181669625862697,2019-08-15
592,2053560.390063817,0.00034300686795031007,2019-08-16
593,1226097.4985591443,0.00030813550808086445,2019-08-17
594,1236748.1087333336,0.0003269952781736368,2019-08-18
595,1712166.8202382547,0.00044304694111556466,2019-08-19
596,2406079.2055794206,0.00043046184709292395,2019-08-20
597,1778508.769044973,0.0005075352652878577,2019-08-21
598,1794485.0823660286,0.000448868407621857,2019-08-22
599,1804581.3428621509,0.00042171297752848424,2019-08-23
600,1254786.8987828135,0.0003763384501471419,2019-08-24
601,1220890.2649378707,0.0004089383640704031,2019-08-25
602,1864543.7043425085,0.0005062474829372654,2019-08-26
603,1603580.402896206,0.00042761873735383353,2019-08-27
604,1892616.1787502943,0.0004277938061121503,2019-08-28
605,2018123.4529497146,0.00043315932276161595,2019-08-29
606,2025532.854801221,0.0004120431851864966,2019-08-30
607,2463412.79124201,0.00037938698784031487,2019-08-31
608,1214050.254311487,0.00048134497137555733,2019-09-01
609,1781830.6752902644,0.0004681744446679024,2019-09-02
610,2582842.657087059,0.00041650050209764985,2019-09-03
611,1892694.8270015563,0.0004097165108666884,2019-09-04
612,1674709.1368821936,0.0005447315823005879,2019-09-05
613,1815222.2387025657,0.0005394375401348325,2019-09-06
614,1898126.6547627451,0.0005152390815003368,2019-09-07
615,1548967.0195084854,0.0005269259342318079,2019-09-08
616,1933826.045168035,0.0006076832656249655,2019-09-09
617,1480112.0480289871,0.0006475778964734786,2019-09-10
618,1858764.4493048608,0.0006218715085020013,2019-09-11
619,1551702.1087870826,0.0006637158963296081,2019-09-12
620,1948667.2403449847,0.0007124036863727976,2019-09-13
621,1180386.0622084555,0.0007573132225920955,2019-09-14
622,1316772.8559406267,0.0007201098369175021,2019-09-15
623,2329377.329091379,0.000678206562316072,2019-09-16
624,2407165.90512605,0.0008391750758084239,2019-09-17
625,2610632.9426125367,0.0008342643979335249,2019-09-18
626,1942281.3175077527,0.0008896856633788901,2019-09-19
627,1864702.0496405445,0.000871497827851222,2019-09-20
628,1048697.3719996905,0.0007158980196415244,2019-09-21
629,1055296.2303133667,0.0007170979048086168,2019-09-22
630,1782081.9663671572,0.0008391575571490835,2019-09-23
631,3314552.527730687,0.0008605923412774728,2019-09-24
632,2768572.7711020107,0.001200089274099703,2019-09-25
633,2747461.3144899677,0.0007892239690963423,2019-09-26
634,2173477.2968585184,0.0007721923245158518,2019-09-27
635,1595169.9661655508,0.0007039711754091797,2019-09-28
636,1276521.2287358188,0.0007701794970848503,2019-09-29
637,2624328.984393067,0.0006430157868734797,2019-09-30
638,1695903.309568023,0.00041163438740857345,2019-10-01
639,1241985.9592220532,0.00039031706006938983,2019-10-02
640,1001404.2847014209,0.0004566893862674001,2019-10-03
641,1121297.497438912,0.0004421412809773932,2019-10-04
642,859057.2516307367,0.0004042035365340706,2019-10-05
643,957075.6122043312,0.0004193028423985318,2019-10-06
644,1413030.113247815,0.0003942437991067893,2019-10-07
645,1642091.7184539086,0.0004082728153772167,2019-10-08
646,1845356.6984660767,0.0004757135817364503,2019-10-09
647,1452545.7399146566,0.00042025056175063423,2019-10-10
648,1469233.1806344297,0.0004124826878506037,2019-10-11
649,1219766.0128646372,0.00037549798499527607,2019-10-12
650,813886.6525096644,0.00037008449293443396,2019-10-13
651,2080307.1902464954,0.00038019796399407725,2019-10-14
652,1338321.3632436525,0.000379806480086894,2019-10-15
653,1479231.5690531996,0.00038404677725291245,2019-10-16
654,1199977.9009767852,0.00037335346803164647,2019-10-17
655,1515250.3993825412,0.00037095771209613037,2019-10-18
656,876932.5378255681,0.00036896563654645966,2019-10-19
657,1193566.5132904523,0.0004342020885306733,2019-10-20
658,1354930.5278851637,0.000408657553875698,2019-10-21
